id_fibra,banda_hz,banda_min_hz,banda_max_hz,risposta_dbfs,rumore_dbfs,snr_db,banda_coperta,risposta_std_db,std_sospetta,registrazione_sospetta,n_registrazioni_sweep,n_registrazioni_escluse_clip,confidenza_allineamento_min,confidenza_allineamento_media,confidenza_allineamento_max,significativita_min_fibra,significativita_media_fibra,n_allineamenti_incerti_fibra,std_offset_ms_fibra,copertura_pct_fibra,snr_medio_fibra,snr_minimo_fibra,banda_piu_debole_fibra
fibra4,27-35Hz,26.600270829256047,35.37872040948852,-71.60697065392063,nan,nan,False,0.7498598895712846,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,35-47Hz,35.37872040948852,47.05417722424615,-70.51292316677898,-78.39866463252828,7.885741465749305,True,2.004149436898033,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,47-63Hz,47.05417722424615,62.58269289063796,-70.43117352357409,nan,nan,False,1.816288284166214,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,63-83Hz,62.58269289063796,83.23582900575636,-71.3195138292168,-79.96058992134624,8.641076092129438,True,3.004974743015537,True,campione_1785922167653.wav,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,83-111Hz,83.23582900575636,110.70477971253825,-70.97221003535417,-80.4889183641874,9.516708328833232,True,3.417199002762259,True,campione_1785922318017.wav,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,111-147Hz,110.70477971253825,147.23885612233238,-73.56927376715267,-80.90849753544177,7.339223768289102,True,4.098211997162537,True,campione_1785922103329.wav,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,147-196Hz,147.23885612233238,195.82967247219528,-73.96229410272962,-81.54137331374471,7.579079211015099,True,5.0328396146512295,True,campione_1785922069951.wav,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,196-260Hz,195.82967247219528,260.4561162082451,-74.67269014354356,-81.97943065072106,7.306740507177494,True,2.356526698702817,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,260-346Hz,260.4561162082451,346.41016151377556,-75.21323413012321,-82.16792695010294,6.954692819979726,True,2.6217272662205966,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,346-461Hz,346.41016151377556,460.7302057136375,-74.82398786992324,-82.30510085301255,7.481112983089304,True,3.8805866986767277,True,campione_1785922049624.wav,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,461-613Hz,460.7302057136375,612.777412560081,-74.93891682698971,-82.3738099134035,7.434893086413794,True,2.7173444238080147,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,613-815Hz,612.777412560081,815.0022566074459,-75.34098724305555,-82.493438429016,7.1524511859604445,True,1.9250953362967191,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,815-1084Hz,815.0022566074459,1083.9640376106447,-75.34505186139745,-82.51918831920908,7.174136457811628,True,0.46878088606536367,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,1084-1442Hz,1083.9640376106447,1441.686848480853,-75.1673574326619,-82.56070875720295,7.393351324541044,True,0.4599568498241358,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,1442-1917Hz,1441.686848480853,1917.463031028364,-75.51280680547802,-82.87759681294935,7.364790007471328,True,0.49312341302804347,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,1917-2550Hz,1917.463031028364,2550.251796522036,-75.42386782821407,-82.99233079020041,7.5684629619863415,True,0.43443889870176605,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,2550-3392Hz,2550.251796522036,3391.8694235141465,-74.1929213653897,-83.23252421022761,9.039602844837916,True,0.5388263964405215,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,3392-4511Hz,3391.8694235141465,4511.232264147444,-74.74800278012573,-83.44615143602653,8.698148655900795,True,0.36665280259702887,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra4,4511-6000Hz,4511.232264147444,6000.0,-88.25293898727688,-98.93407901776845,10.681140030491576,True,0.5502099039783672,False,,15,0,0.00916670857361278,0.015477288636188821,0.0459942834096066,5.062996116335965,9.50366599747769,0,680.8681649030119,85.0,7.734721130735058,4.013628621553494,20-27Hz
fibra5,20-27Hz,20.0,26.600270829256047,-67.42818030192308,-73.40038018233233,5.972199880409249,False,5.118712664404311,True,campione_1785924862941.wav,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,27-35Hz,26.600270829256047,35.37872040948852,-66.30920316945512,nan,nan,False,4.698455415256219,True,campione_1785924914249.wav,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
