id_fibra,classe,file,durata_s,rms_dbfs,picco_dbfs,crest_db,clipping_pct,baricentro_hz,banda_spettrale_hz,flatness_spettrale,rolloff_85_hz,rolloff_95_hz,picco_spettrale_hz,energia_bassa_pct,energia_media_pct,energia_alta_pct,livello_banda_bassa_db,livello_banda_media_db,livello_banda_alta_db,kurtosis,skewness,zero_crossing_rate_hz
fibra2,RUMORE_AMBIENTALE,campione_1785919008418.wav,1.5,-44.216346326050726,-27.517713169281986,16.69863315676874,0.0,5995.724324061565,3974.5522738539207,0.2486955866758167,11042.0,11705.333333333332,12.666666666666666,8.394977760339785,18.553712687435027,73.0513095522252,74.19777176554243,77.64188453663932,83.59385632303093,3.5642868828646197,-0.06180964295755811,4500.0
fibra2,RUMORE_AMBIENTALE,campione_1785919009937.wav,1.5,-44.29165919145453,-28.322292919047815,15.969366272406713,0.0,5995.979065000209,3944.3155565433503,0.2578600223273179,11028.0,11798.666666666666,9.333333333333332,9.02428461990239,17.123032559337073,73.85268282076053,74.04076632275194,76.82244530550358,83.17030124461718,3.2674011899661135,0.01667206034510917,4540.0
fibra2,RUMORE_AMBIENTALE,campione_1785919011459.wav,1.5,-44.207028782021666,-27.838498866179275,16.36852991584239,0.0,5996.098334747683,4024.468804157664,0.1834231825292905,11974.0,11999.333333333332,12000.0,21.011780667544492,12.325777810290733,66.66244152216477,78.47393268928029,76.15744744864877,83.48811625894501,3.3616444798406873,0.41481101624316435,4378.0
fibra2,RUMORE_AMBIENTALE,campione_1785919012820.wav,1.5,-44.25006242205712,-28.050198958068478,16.199863463988642,0.0,5995.432011219828,3972.76145681915,0.2412347865385416,11238.0,11925.333333333332,0.0,11.381774305719047,16.06317767717704,72.55504801710391,74.89601893238633,76.39223386881213,82.94059557561353,3.3472932058754834,-0.1834407809132748,4465.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919014347.wav,1.5,-44.40765210185455,-28.864000505925564,15.543651595928988,0.0,5995.1804875289445,3976.4038946292762,0.25434117753661484,11118.666666666666,11829.333333333332,6.0,10.06798912478116,17.333723499830036,72.59828737538882,74.06102440306177,76.42051567147485,82.64086078173466,3.1961987746177005,-0.07813042698805144,4485.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919015886.wav,1.5,-44.63722739682524,-29.163285561382892,15.473941835442346,0.0,5995.705686879892,3936.806916765303,0.25938293600376866,11026.0,11796.666666666666,6.666666666666666,8.913149730025275,17.01633645217273,74.070513817802,73.36381956140119,76.17216817920814,82.55996111246871,3.2605445657090915,-0.005207557278565588,4550.0
fibra2,RUMORE_AMBIENTALE,campione_1785919017419.wav,1.5,-44.55840595182381,-28.164799083878222,16.393606867945586,0.0,5995.6902881414835,3969.789233532594,0.2518287975275847,11160.666666666666,11852.666666666666,4.0,10.810421728595829,16.443835642473402,72.74574262893076,74.4136059758826,76.23521088232489,82.69325542668534,3.275356049836195,0.041290106991615325,4504.0
fibra2,RUMORE_AMBIENTALE,campione_1785919018919.wav,1.5,-44.425379894074325,-26.259232179435884,18.16614771463844,0.0,5995.4595250864695,3954.2629969043246,0.25806519052339516,11079.333333333332,11801.333333333332,17.333333333333332,9.510044076683025,17.0274455138226,73.46251040949437,74.0108553475157,76.54052504219423,82.88968770223997,3.3949696198570356,-0.018205165159461807,4664.0
fibra2,RUMORE_AMBIENTALE,campione_1785919020449.wav,1.5,-44.56153700654881,-28.363852277812587,16.197684728736224,0.0,5995.184526223032,3965.5379278339965,0.2500833768195314,11111.333333333332,11874.666666666666,12.666666666666666,10.282419208973879,16.7363534177819,72.98122737324422,74.09984023520695,76.21549555846917,82.61099880570411,3.1915090390242913,-0.0515911602611472,4562.666666666667
fibra2,RUMORE_AMBIENTALE,campione_1785919021992.wav,1.5,-41.94211213103014,-22.16798229162513,19.774129839405013,0.0,5996.725883645225,4154.609113237379,0.08705116868749195,11992.0,11998.0,2.0,36.76037442610909,5.267088015565319,57.972537558325584,84.39822596513568,75.96013245918427,86.37664980839467,13.918840964027172,2.052935937898771,4110.0
fibra2,RUMORE_AMBIENTALE,campione_1785919023482.wav,1.5,-44.52401182794752,-27.039807468448483,17.484204359499035,0.0,5995.2150323057,3935.9081507028186,0.2534234426713484,11067.333333333332,11874.0,3.333333333333333,9.643693759235743,16.315818942358014,74.04048729840625,73.69668582964319,75.98034049577822,82.54894440703401,3.327359188781857,-0.04575435662701914,4557.333333333333
